customer_id,signup_date,churned_at,plan,country,monthly_revenue,status,acquisition_channel
CUST-01466,2026-01-04 00:00:00+00:00,,Basic,US,31.11,active,partner
CUST-01467,2025-01-08 00:00:00+00:00,,Basic,AU,29.65,active,referral
CUST-01468,2025-06-30 00:00:00+00:00,,Enterprise,DE,191.51,active,partner
CUST-01469,2024-10-02 00:00:00+00:00,2026-04-20 00:00:00+00:00,Enterprise,IN,199.1,churned,sales
CUST-01470,2026-02-09 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,US,29.1,churned,paid_search
CUST-01471,2024-07-11 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,AU,18.06,churned,referral
CUST-01472,2024-11-26 00:00:00+00:00,2026-03-26 00:00:00+00:00,Basic,IN,24.68,churned,sales
CUST-01473,2025-05-16 00:00:00+00:00,,Basic,GB,26.41,active,organic
CUST-01474,2025-10-31 00:00:00+00:00,,Basic,US,32.31,active,organic
CUST-01475,2024-05-17 00:00:00+00:00,,Enterprise,CA,202.69,active,partner
CUST-01476,2025-08-26 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,DE,24.35,churned,referral
CUST-01477,2025-04-18 00:00:00+00:00,,Pro,CA,82.75,active,sales
CUST-01478,2025-06-24 00:00:00+00:00,,Basic,US,27.54,active,referral
CUST-01479,2025-10-14 00:00:00+00:00,2026-04-10 00:00:00+00:00,Basic,IN,6.04,churned,referral
CUST-01480,2025-06-08 00:00:00+00:00,2026-03-31 00:00:00+00:00,Pro,DE,75.12,churned,partner
CUST-01481,2025-12-08 00:00:00+00:00,,Basic,DE,37.63,active,referral
CUST-01482,2026-03-21 00:00:00+00:00,2026-04-03 00:00:00+00:00,Pro,AU,65.55,churned,organic
CUST-01483,2025-09-03 00:00:00+00:00,2026-03-29 00:00:00+00:00,Basic,CA,29.9,churned,partner
CUST-01484,2026-01-04 00:00:00+00:00,,Enterprise,AU,211.68,active,paid_search
CUST-01485,2025-06-09 00:00:00+00:00,,Pro,US,72.92,active,paid_search
CUST-01486,2024-08-04 00:00:00+00:00,2026-03-31 00:00:00+00:00,Enterprise,IN,199.02,churned,sales
CUST-01487,2025-11-30 00:00:00+00:00,2026-04-03 00:00:00+00:00,Basic,CA,18.57,churned,sales
CUST-01488,2026-03-22 00:00:00+00:00,,Basic,DE,42.02,active,partner
CUST-01489,2026-01-05 00:00:00+00:00,,Basic,CA,28.33,active,paid_search
CUST-01490,2025-04-06 00:00:00+00:00,,Pro,DE,79.37,active,paid_search
CUST-01491,2025-09-14 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,US,39.83,churned,paid_search
CUST-01492,2025-04-19 00:00:00+00:00,2026-04-13 00:00:00+00:00,Basic,GB,34.29,churned,referral
CUST-01493,2026-03-02 00:00:00+00:00,,Basic,AU,21.99,active,organic
CUST-01494,2025-08-05 00:00:00+00:00,,Basic,DE,23.82,active,organic
CUST-01495,2025-06-13 00:00:00+00:00,,Basic,US,32.96,active,sales
CUST-01496,2025-05-29 00:00:00+00:00,,Basic,IN,24.01,active,sales
CUST-01497,2025-03-07 00:00:00+00:00,,Basic,CA,12.06,active,referral
CUST-01498,2024-09-30 00:00:00+00:00,,Pro,CA,78.57,active,organic
CUST-01499,2025-05-04 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,AU,17.16,churned,partner
CUST-01500,2024-08-19 00:00:00+00:00,,Basic,US,41.93,active,organic
